prompt,prompt_len,target
"""Today, we are trying to convey this problem to Russian President Vladimir Putin and US President George W Bush."" | ""Today, we are trying to convey this problem to Russian President Vladimir Putin (news - web sites) and President Bush (news - web sites).""",54,4.6
Death toll in Nigeria police attack rises to 30 | Death toll in Kenya bus attack rises to six,22,1.4
Pena Nieto wins Mexico presidential vote: exit polls | Poll: Putin to win Russia presidential vote,20,0.6
Two women posing with a baby. | A woman poses with a baby.,16,2.2
Iranian nuclear talks to be extended to November | Iran nuclear talks extended to November 24,19,4.4
"Two teenage girls, one is smiling. | A little girl on a kid swing.",18,0.8
Gunmen kill nine people in northwest Pakistan | Militants kill 6 soldiers in northwest Pakistan,19,2.6
Red double decker bus driving through the streets. | Red double decker bus driving down a street.,20,4.6
A woman swims underwater. | A woman is swimming.,12,3.8
russia is fulfilling obligations and decreasing forces. | russia's suspension of obligations under the cfe treaty is temporary.,24,2.0
"It exploded in his hands, but the former Italian prime minister was unhurt. | The letter bomb sent to Prodi exploded in his hands but he was unhurt.",34,3.6
Child sliding in the snow. | Man sleeping on the street.,14,0.0
a man plays his white guitar. | a man playing a white guitar and singing as well,19,3.2
Puerto Rican arrested for production of child pornography | Indian guru arrested on suspicion of rape,17,0.4
"Nelson Mandela's real hero was not Gandhi, but Nehru | Nelson Mandela's health 'unstable'",22,1.4
fix?: Islam itself is not political. | Islam has always been political.,16,1.2
a cyclist is making his bike jump between two rocks. | A man jumps his bicycle in the air between two rocks.,25,4.4
Obama declares health care law is working | Obama pledges to make new health care law work,18,3.0
the united states government has accused the iranian government of trying to develop nuclear weapons under the cover of a civilian nuclear program. | the us and allies have accused iran of attempting to develop nuclear weapons under the guise of a civilian nuclear program.,49,4.6
"Only New Jersey now bans holders of learners permits or intermediate licenses from using cell phones, pagers or other wireless devices while driving. | In addition, the NTSB also recommended to NHTSA that state legislation be enacted to prohibit holders of learners permits and intermediate licenses from using mobile phones while driving.",60,1.4
"He gave a surprisingly impassioned speech to the United Steelworkers of America, who announced their endorsement yesterday. | On Tuesday, he picked up the endorsement of the United Steelworkers of America.",39,2.25
I'd offer Iran a deal. | Chuck I'd offer Iran a deal.,19,4.2
A woman is dancing. | The man is dancing.,12,2.6
A woman is riding a horse. | A man is running on rope.,16,0.0
Car Bomb Kills 37 in Northwest Pakistan | Bomb kills three in northwest Pakistan,17,2.6
Romney announces Paul Ryan as running mate | Romney chooses Ryan as GOP running mate,17,4.4
"Against the Japanese currency, the euro was at 135.92/6.04 yen against the late New York level of 136.03/14. | The dollar was at 117.85 yen against the Japanese currency, up 0.1 percent.",66,2.75
A man is smoking. | The man sat in his suit and smoked.,16,4.0
The man played haki sak in the office. | The man is seasoning the vegetables.,18,0.4
Guinea votes in long-delayed legislative poll | Equatoguineans vote in legislative polls,19,3.4
"Suicide bomber kills 20 in Iraq | Suicide bomber attacks primary school in Iraq, kills 15",22,3.0
A woman is slicing big pepper. | A dog is moving its mouth.,16,0.0
A woman boils eggs. | A woman places two eggs into a pot of water.,18,3.0
A close-up view of a horse's head. | A side view of a horse's head.,24,3.2
Last night Japanese forces attacked Hong Kong. | Last night Japanese forces attacked the Philippine Islands.,19,2.6
Taliban on agenda for US in Pakistan | At least 33 dead as big quake hits Pakistan,21,0.0
"Syrian forces bombard Homs, Russia warns of civil war | Syrian forces bombard Homs, Lavrov arrives for talks",25,2.6
A man is jumping a wall. | A man jumps onto a short wall.,17,3.2
He explained that he found Antetonitrus when he came to Wits in 2001 as a post-doctoral research assistant at England's University of Bristol. | He explained that he found antetonitrus when he came to Wits in 2001 while a post-doctoral research assistant at Bristol University in Britain.,72,5.0
Man standing in front of yellow corvette. | A man is standing next to a yellow sports car.,21,3.2
A man is playing a guitar. | A man is stabbing a target.,16,1.2
"No Americans were reported among the casualties, according to Capt. Michael Calvert, a spokesman for the regiment. | None of the casualties was Americans, said Capt. Michael Calvert, regiment spokesman.",39,5.0
Radical Islamists in Mali enlist new militia | Local Militia Bolsters Islamist Militants in Mali,19,3.75
Micronesia vice president to visit China | Vice President of Bolivia to visit China,16,2.0
A dog is barking at a ball. | A dog swims after a tennis ball.,18,1.5
Half of the women were given a daily dose of the drug and half took a placebo. | Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.,44,3.2
Italian fugitive arrested in Dominican Republic | Australian icebreaker arrives in East Antarctica for new rescue bid,19,0.0
6.3-magnitude earthquake hits Taiwan | 7.7-magnitude earthquake hits SW Pakistan,20,1.2
fix?: Islam itself is not political. | Islam has always been political.,16,1.2
A woman riding a brown horse. | A young girl riding a brown horse.,17,3.8
China stocks end higher on PMI at midday | Chinese stocks open higher Thursday,15,1.8
Two dogs playing by the shore. | Two dogs playing in the snow.,16,2.8
A man is taking out the insides of a green pepper. | Someone is removing the seeds from a bell pepper.,24,4.0
DeVries did make one stop in town Wednesday - registering as a sex offender at the Soledad Police Department. | Convicted child molester Brian DeVries spoke out in response to community outrage Wednesday afternoon after registering as a sex offender at the Soledad Police Department.,54,3.25
"Donna Summer, the queen of disco | Donna Summer, Queen of Disco, Dies at 63",21,1.6
A woman is adding oil to a pan. | A man is pouring oil into a pan.,20,3.0
"In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun's Java Virtual Machine for running Java applications. | Nuremberg, Germany-based SuSE will license Sun's Java 2 Standard Edition (J2SE) and ship Sun's Java Virtual Machine across its Linux software line.",69,3.75
A woman peels a potato. | A woman is peeling a potato.,15,5.0
"In Kentucky, Democratic Attorney General Ben Chandler faces U.S. Rep. Ernie Fletcher. | Kentucky: Republican Ernie Fletcher, a three-term House member, is battling Democratic state Attorney General Ben Chandler.",42,3.8
Iraq bombings kill at least 26 | Iraq suicide bomber kills at least 12,19,2.0
Haiti is a shithole. | Haiti has been a shithole.,15,4.2
A blue motorcycle is parked on the sidewalk. | A blue moped parked on the sidewalk.,20,4.0
The men are playing soccer. | A man is riding a motorcycle.,15,0.0
Two cartoon rabbits are kissing. | A rabbit is kissing another rabbit.,15,3.8
The elephants sprayed water on themselves. | Elephants spray themselves with water.,15,3.6
A little white curly haired dog runs across the pavement with a stick in its mouth. | A white curly haired dog runs with a stick in it's mouth.,34,4.6
A man is hanging by a line off a cliff above water. | Man sitting by himself on a pier with a bottle of water.,28,0.6
Two men wearing bike helmets. | Two men stand with their bicycles outside a shop.,18,1.6
A cat is playing with an antenna. | A boy is playing in the mud.,18,0.4
"Gillette shares rose $1.45, or 4.5 percent, to $33.95 in afternoon New York Stock Exchange trading. | Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.",60,2.0
Like this  year old who was shot dead in a marijuana-related crime. | Or the  year old boy shot dead with automatic weapons by marijuana dealers.,33,4.2
"Shares of Hartford rose $2.88 to $46.50 in New York Stock Exchange composite trading. | Shares of Hartford were up $2.28, or 5.2 percent, to $45.90 in midday trading.",55,2.5
The woman picked up the kangaroo. | A woman picks up a baby kangaroo.,17,3.75
"9 killed, 168 injured in latest Cairo clashes | 10 killed, 12 injured in E. Afghan airport suicide blast",30,1.2
Japan PM dissolves lower house for election | Iran and world powers set for nuclear talks,17,0.0
NYPD Twitter Outreach Backfires Badly | NYPD's twitter campaign backfires,17,4.8
The man is playing the guitar. | A man is playing a guitar.,16,4.909
Australia returns asylum seekers to Sri Lanka in sea transfer | Australia: Australia hands asylum-seekers back to Sri Lanka,23,4.6
Train in a station. | Trains inside an indoor station.,13,3.8
Two killed in Bahrain car explosion | Two killed in Bahrain car blast,14,5.0
Camouflage airplane sitting on grassy field. | A camouflaged plane sitting on the green grass.,22,4.4
Putin claims victory in Russia's presidential election | Will Putin's Election Victory in Russia Be Greeted with Protests?,26,1.8
"On the other hand, if this will help further establish Steve's innocence, we welcome it."" | If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it.""",41,3.25
Iranian President praises nuclear deal | Iran arrests several spies near nuclear plant,14,1.0
"Palestinian hunger striker, Israel reach deal | Palestinian activist detained in Israeli raid",15,1.2
A long train is on train tracks. | A train on the train tracks.,17,4.2
A person is cutting a capsicum into pieces. | A person is slicing a garlic into pieces.,21,1.6
"Both rebels and government forces have been accused of pillaging villages in Liberia's countryside despite the peace agreement. | Both rebels and government forces, including those loyald to Taylor, have been accused of pillaging villages in Liberia's countryside despite a peace deal.",54,4.0
