prompt,prompt_len,target
"The New York Times reports that economists with the Army Corps of Engineers, charged with executing a cost-benefit analysis of un-damming the Snake River in eastern Washington, plan to factor in something they call existence value--the value of the psychic benefit people get from knowing the river is running wild. | The Army Corps of Engineers' economists will publish their findings next year.",76,1
"While every year brings a new round of partisan battles in Washington over the tax code, the EITC program is one proposal that satisfies a broad cross-section of the political spectrum. | The proposal of the EITC program satisfies a broad section of the political spectrum, said the news.",58,1
Understanding the six principles in terms of critical success factors is particularly useful because of characteristics that are shared by principles within the same success factor. | There are six principles of critical success factors for improving organizations.,41,1
Pan isn't pretty. | It is not pretty.,13,1
"They then set their sights on the islands of the Knights of St. John and, after an unsuccessful siege in 1480, they finally ejected the knights from the Dodecanese in 1522. | Ejecting the Knights of St. John from the Dodecanese took several unsuccessful attempts.",68,1
U.S. diplomats will try to soothe tension between Taiwan and China. | The U.S. diplomats think it's a good idea to try and stop the tensions between Taiwan and China.,41,1
There's a good re-creation of King Tutankhamun's tomb at the time of its discovery so you can see just what Howard Ceter saw in 1922. | King Tutankhamun is one of the most well known figures associated with Egypt.,59,1
"OK, problem solved, the husband announced, and then added, 'if you want to sit in the Orshe for a while, here are the keys.' | The husband gave her the keys to stay in the Orshe until he came back.",51,1
"it's got four thousand ninety six color graphics it's got real-time animation capability there's a world of games for it if you're into that but it can do word processing you can import pictures into your documents and uh it just does everything a PC can do but it does it better | This computer can do a lot of different things, and has good visual capabilities. ",81,0
yeah yeah well there are a lot of people who express uh much stronger feelings about it than i have | There are others with stronger opinions than mine.,31,0
yeah well that well that was that's with uh who's what's his name's in it uh | I'm forgetting who that guy is because it was so long ago.,41,1
Most folks have a pretty clear idea of how much pleasure they'll get from their brother's smiles or a few days of sand and surf. | Most people can imagine the amount of joy they will show from a brother's grin.,50,0
You have never lost? asked A'deem. | A'deem wonders if you have ever lost?,24,0
Prototypes of the product design were not built before the critical design review or before initial manufacturing started to show that the design would work. | Information from the critical design review was all that was really needed before a prototype of the product was made.,50,1
I tell you I've never heard of the girl. | I have heard of her. ,21,0
The train station was near- | You could hear the trains close by. ,17,1
'I do hope you will come around to seeing things my way.' | There was a subtle threat in her voice as she said 'I believe you will come around to seeing things my way.',40,1
