prompt,prompt_len,target
"State Sen. Vi Simpson , former state and national Democratic chairman Joe Andrew are seeking the Democratic nomination . | Leading Democratic candidates are former state and national Democratic Chairman Joe Andrew and State Sen. Vi Simpson , Ellettsville .",46,1
Palm Beach County is considering adding up to $ 200 million more in incentives . | Palm Beach County is prepared to kick in another $ 200 million to build the institute 's campus .,43,1
"Upscale department store chain Nordstrom Inc . ( nyse : JWN - news - people ) jumped $ 1.49 , or 9.4 percent , to $ 17.35 . | Upscale department store chain Nordstrom Inc . JWN.N jumped $ 1.49 , or 9.4 percent , to $ 17.35 .",81,1
"The Dow Jones industrial average fell 98.30 , or 1.1 percent , while bond values fell , too . | The Dow Jones industrial average finished the day down 98.32 points at 9,011.53 .",56,0
Pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed . | Mitzna and party secretary Ophir Pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed .,67,0
"Drewes and a friend were playing a game of "" ding-dong-ditch "" -- ringing doorbells and running away -- in the Woodbury neighborhood in suburban Boca Raton . | Drewes and his friend were pulling a mischievous , late-night game of "" ding-dong-ditch "" knocking on doors or ringing doorbells and running in the Woodbury neighborhood in suburban Boca Raton .",76,1
Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons . | Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration 's still unproven claim that Saddam Hussein had weapons of mass destruction .,65,1
""" These despicable acts were committed by killers whose only faith is hate , "" Bush said , adding that the United States will find the killers . | These despicable acts were committed by killers whose only faith is hate and the United States will find the killers and they will learn the meaning of American justice .",60,0
"The girl turned up two days later at a convenience store several cities away , shaken but safe , and helped lead police to her alleged abductor . | The arrest came hours after the girl turned up at a convenience store several cities away and helped lead police to her alleged abductor .",57,1
The defeat of the ninth seed Daniela Hantuchova on Wednesday was the only thing to disrupt an otherwise orderly second round in Serena Williams 's half of the women 's draw . | The defeat of the ninth seed Daniela Hantuchova on Wednesday was the only thing to disrupt the otherwise orderly second-round progress in the Serena Williams half of the women 's draw .,77,1
"But Mitsubishi Tokyo Financial ( JP : 8306 : news , chart , profile ) declined 3,000 yen , or 0.65 percent , to 456,000 yen . | Sumitomo Mitsui Financial ( JP : 8316 : news , chart , profile ) was down 2.5 percent at 198,000 yen .",87,0
"The two forms account for about 30 percent of the approximately 7 million immigration benefits applications received annually , immigration officials said . | The two forms constitute 30 percent of the 7 million applications filed to the bureau each year .",49,1
"In Washington on Sunday , FBI spokesman John Iannarelli said the bureau will join the investigation in An-Najaf . | In Washington , FBI spokesman John Iannarelli said Sunday the bureau will provide forensic analysis of the wreckage .",47,0
""" Let 's show we won 't let them off , "" said Marc Blondel , leader of the Force Ouvriere union . | "" The movement to defend pensions is gaining momentum , and we won 't give up , "" said Marc Blondel , leader of the Force Ouvriere union .",61,0
"The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March . | The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 , bouncing back from a one-month contraction in March at 47.9 .",69,1
"The crates are full of hardback copies of "" Harry Potter and the Order of the Phoenix . "" | On June 4 , Amazon said it had received orders for over 1 million copies of "" Harry Potter and the Order of the Phoenix . """,51,0
"Blair himself took the reins of the Labour Party after its leader John Smith died of a heart attack in 1994 . | Mr Blair became Labour leader in 1994 after the then leader , John Smith , died of a heart attack .",53,1
It will appear in the next few weeks on the Web site of the Proceedings of the National Academy of Sciences . | Details of the research will appear in a future issue of the Proceedings of the National Academy of Sciences .,44,1
"But while the prime minister 's trial judders to a halt , his co-defendants in the same case are not protected . | While he is now spared that threat , his co-defendants in the same case are not protected .",50,1
"French special police raided a farm in Corsica on Friday , capturing the top suspect in the 1998 murder of France 's highest official on the Mediterranean island , officials said . | Police arrested on Friday the chief suspect in the murder of the top state official on the unruly French island of Corsica , Interior Minister Nicolas Sarkozy said .",68,0
""" It 's hard to believe that we live in a society where parents wouldn 't be notified of an abortion , which is a very profound decision . "" | "" It 's hard to imagine we live in a society where parents wouldn 't be notified of an abortion , "" Bush said .",61,0
"The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call "" disturbing "" abuse of juveniles and "" unconscionable "" conditions at two state-run facilities . | The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi , alleging abuse of juvenile offenders at two state-run facilities .",68,0
""" I ´ m very proud of the citizens of this state , "" Gov. John Baldacci said after votes from Tuesday ´ s referendum were counted . | "" I 'm very proud of the citizens of this state , "" said Gov. John Baldacci , a casino foe .",57,0
"Miodrag Zivkovic , of the Liberal Alliance of Montenegro , won 31 percent of the vote , while the independent Dragan Hajdukovic got 4 percent . | A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .",68,0
"That 's the highest third-quarter growth rate we 've seen in over 25 years , "" said Andy Bryant , Intel 's chief financial officer . | That 's the highest third-quarter growth rate we 've seen in over 25 years , "" CFO Andy Bryant told the Associated Press .",65,1
