prompt,prompt_len,target
These two principles provide the foundation for the CIOas effectiveness in carrying out the CIO organizationas specific responsibilities. | The principles do not provide any base to the CIO's effectiveness.,38,0
no no uh i you know i i think the same thing about people like Saddam Hussein | Anyone who commits really bad crimes should be severely punished. ,31,0
"Critics just don't matter as much as they used to, and Maslin--though she's still at the top of the heap, influence-wise--is no exception. | Maslin only has some influence.",46,1
"In 1985, for example, RCED was asked how the Department of Interior was implementing the Office of Management and Budget's Circular A-76, dealing with privatization of all appropriate services. | All services were privatized.",51,0
"The ingredients, especially the fresh fish and seafood, are first-rate. | Their lobster is so delicious, that you won't believe your taste buds!",33,0
The piece includes a handy quiz for couples who want to diagnose their viability. | Couples cannot get an accurate rating based on the quiz alone.,29,0
Another human capital issue is more structural in terms of staffing. | Staffing issues are issues with human capital.,22,1
uh i heard uh someone uh supposedly an authority saying speaking on TV saying that the interest rate as we have known it in the past will never be the that high again and he was speaking in senior citizens living on their incomes of from interest CD interest and that sort of interest i think the voting block of senior citizens is a tremendous voting block too but every voting block is slapped and toward their own special interest and i think that makes it doubly difficult to make a change i guess i'm saying we're all selfish | The interest rate will probably never be that high again.,116,1
uh-huh that's an agreeable topic there | Science is a topic I enjoy.,19,0
"Waterhead, Ambleside's harbor, has a few shops that cater to the ferries, cruise boats, and other vessels that dock here. | Ambleside's harbor, Waterhead, has a few shops that cater to the ferries, cruise boats, and other vessels that dock here.",62,1
it crosses into both of them well it's real pretty it's like a swamp you know with all the Spanish moss on the trees it's really it's eerie       yeah | The Spanish moss is on all of the trees.,50,0
so they'd just rather replace something and charge you for the new part rather than just you know fixing the part | They will always give you a choose of fixing the part.,37,0
"This majestic structure is something like a four-pointed star, with 10,000 panes of glass forming translucent walls that are supported by a steel truss frame. | The glass that forms the translucent walls reminds people of slugs.",49,0
"Yeltsin, in failing health, has lost the confidence of foreign investors. | Foreign investors always consider a person's health in order to trust them.",33,0
"However, it has tacitly encouraged the rebels, in the belief that Mobutu's patronage of guerrilla forces in the region is destabilizing. | The rebels were encouraged by the belief that Mobutu's use of guerilla forces in the region isn't stable. ",57,1
"In both instances, these women had to know that everyone was getting an eyeful. | The women didn't know everyone could see it.",30,0
um in matter of fact in the United States we used to have extended families it wasn't but i guess as we become more industrialized and more you know less in a rural situation | We have more extended families in the US now than ever.,50,0
All deviations had to be renewed annually. | The deviations need to he renewed annually. ,19,1
in your spare time | Your spare time.,10,1
"One of the main attractions is the Parc de Bagatelle, a walled garden with the city's most beautiful display of flowers. | The city's most beautiful display of flowers is found in the Parc de Bagatelle.",46,1
They had a fire going and were preparing to cook one of the mermaids. | Mermaids are a delicacy in the country.,27,0
"The proportions vary and the humors and spirits change but all things are composed of the elements. | Everything is unchanging: sadly, we live in a grey universe, in which all things are standardised, and we need your help to change this.",50,0
